FDHI ID,Earthquake,Date,Magnitude,Cumulative displacement,Style,Hypocenter lat,Hypocenter lon,Feature,Breached or unbreached,Type (releasing or restraining),Type (single or double),Distance splay or double bend (m),Length (m) or angle (deg),Spacing double bend (m),Type (length or angle),Location along rupture,Total rupture length,Normalized location,Distance to epicenter,Distance to max slip,Slip at gate (m),Normalized slip at gate,x1check,y1check,UTM zone,latcheck,loncheck
17,Kumamoto,'2016-04-15',7,1.4,Strike-Slip,32.791,130.754,gap,breached,NaN,NaN,0,924.551413212717,0,length,21819.969833447,31578.8204966148,0.690968487432456,17761.5192748344,8138.43355656123,0.973881666666667,0.442673484848485,680963.678340011,3635482.18434535,52N,32.8424915353686,130.933603257284
17,Kumamoto,'2016-04-15',7,1.4,Strike-Slip,32.791,130.754,gap,breached,NaN,NaN,0,1169.57194468611,0,length,27729.9674671526,31578.8204966148,0.878119164397707,23332.1015671394,13947.3570384461,NaN,NaN,685444.866726446,3639228.70741523,52N,32.8755182283526,130.98221177465
17,Kumamoto,'2016-04-15',7,1.4,Strike-Slip,32.791,130.754,gap,breached,NaN,NaN,0,256.497349844723,0,length,30919.9667354397,31578.8204966148,0.979136213740293,26346.206981827,17099.7048900639,0.7214965,0.327952954545455,687698.630814226,3641485.91549087,52N,32.8954829196218,131.00674821824
17,Kumamoto,'2016-04-15',7,1.4,Strike-Slip,32.791,130.754,gap,breached,NaN,NaN,0,1265.70025710055,0,length,169.999999999919,31578.8204966148,0.0053833549615364,9652.11045222598,12866.2816593433,NaN,NaN,667193.686239198,3620287.97959558,52N,32.7076825377516,130.783798688786
17,Kumamoto,'2016-04-15',7,1.4,Strike-Slip,32.791,130.754,gap,breached,NaN,NaN,0,422.298525455005,0,length,12929.9775968593,31578.8204966148,0.409450935580237,9436.4113906172,568.292826797108,0.633868826086957,0.288122193675889,673581.2122754,3630866.31431708,52N,32.8020691319637,130.853892909602
17,Kumamoto,'2016-04-15',7,1.4,Strike-Slip,32.791,130.754,gap,breached,NaN,NaN,0,383.683126166563,0,length,13729.9771196278,31578.8204966148,0.434784355580971,10174.1276464299,228.578531310376,1.592,0.723636363636364,674260.199647039,3631283.35794724,52N,32.8057215967379,130.861219751549
17,Kumamoto,'2016-04-15',7,1.4,Strike-Slip,32.791,130.754,gap,breached,NaN,NaN,0,323.833448833988,0,length,20189.9731661736,31578.8204966148,0.639351718926232,16360.5127049297,6751.88397334371,NaN,NaN,679677.229420858,3634918.41459057,52N,32.8376204511679,130.919754759961
1,Landers,'1992-06-28',7.28,4,Strike-Slip,34.2,-116.436,gap,breached,NaN,NaN,0,508.337750468978,0,length,10419.999252115,84722.12096402,0.122990302102331,52381.3847910362,14136.6080431317,0.8019454,0.143844386368651,530652.766379761,3832326.73212207,11N,34.6323732668673,-116.665574856681
1,Landers,'1992-06-28',7.28,4,Strike-Slip,34.2,-116.436,gap,breached,NaN,NaN,0,6186.76536350592,0,length,68289.9944128354,84722.12096402,0.806046799062514,3365.03041014086,42899.1551115584,0.481527461538462,0.0863712445069876,553063.383016148,3781295.97753808,11N,34.1712691468965,-116.424242055782
1,Landers,'1992-06-28',7.28,4,Strike-Slip,34.2,-116.436,gap,breached,NaN,NaN,0,344.575231480353,0,length,33879.995769788,84722.12096402,0.39989550998347,31296.8282404805,9389.72771060386,0.491298,0.0881237791676906,546943.371928148,3815367.50479226,11N,34.4788225572391,-116.488784065098
1,Landers,'1992-06-28',7.28,4,Strike-Slip,34.2,-116.436,gap,breached,NaN,NaN,0,425.364302951616,0,length,21129.9977587972,84722.12096402,0.249403550316814,43028.1649976504,3611.52855757786,1.9149275,0.343479208407398,538772.709508964,3825432.53816005,11N,34.5699278238981,-116.577302376067
1,Landers,'1992-06-28',7.28,4,Strike-Slip,34.2,-116.436,gap,breached,NaN,NaN,0,446.784666169518,0,length,89.999999999876,84722.12096402,0.00106229635159981,62181.105324641,24355.3891524036,NaN,NaN,523787.741755269,3839907.59317098,11N,34.7009186494022,-116.740259004697
55,Luzon,'1990-07-16',7.7,200,Strike-Slip,15.679,121.172,gap,breached,NaN,NaN,0,1142.60339387148,0,length,34379.9987465486,117824.691193508,0.291789423747225,47378.8128254298,12636.8657739752,NaN,NaN,280719.745370008,1775492.11142876,51N,16.0494695086042,120.950358158448
55,Luzon,'1990-07-16',7.7,200,Strike-Slip,15.679,121.172,gap,breached,NaN,NaN,0,2515.76622584266,0,length,68799.998375574,117824.691193508,0.583918342400583,14182.7020211825,46949.2756920307,NaN,NaN,293406.485625192,1743611.07059787,51N,15.7625150033688,121.071641487106
55,Luzon,'1990-07-16',7.7,200,Strike-Slip,15.679,121.172,gap,breached,NaN,NaN,0,2068.30160451054,0,length,91039.9980090309,117824.691193508,0.772673342801401,9210.97032749454,68815.8031621606,2.12338366666667,0.348095683060109,305928.088191329,1725249.49765861,51N,15.5976007962491,121.189938991793
55,Luzon,'1990-07-16',7.7,200,Strike-Slip,15.679,121.172,gap,breached,NaN,NaN,0,588.12400636355,0,length,95659.9978224431,117824.691193508,0.811884137810611,13469.2308380646,73321.7491167984,NaN,NaN,308938.613208236,1721710.45981013,51N,15.5658501328868,121.218283292596
55,Luzon,'1990-07-16',7.7,200,Strike-Slip,15.679,121.172,gap,breached,NaN,NaN,0,1753.75155162188,0,length,99029.9977511092,117824.691193508,0.840485952035877,16463.5714619595,76393.5292685736,5.2395285,0.858939098360656,311648.678739893,1719651.97240886,51N,15.5474515696802,121.243704850215
55,Luzon,'1990-07-16',7.7,200,Strike-Slip,15.679,121.172,gap,breached,NaN,NaN,0,1594.75616389004,0,length,102039.997737072,117824.691193508,0.866032379999943,19210.9963416991,79113.0277459083,NaN,NaN,314138.400637757,1717905.11957771,51N,15.531849588081,121.267044741826
55,Luzon,'1990-07-16',7.7,200,Strike-Slip,15.679,121.172,gap,breached,NaN,NaN,0,382.165499659321,0,length,113269.996997799,117824.691193508,0.961343465876527,30360.3285802408,90247.8327477693,NaN,NaN,320044.762159252,1708448.5474665,51N,15.4468166856722,121.322787131609
55,Luzon,'1990-07-16',7.7,200,Strike-Slip,15.679,121.172,gap,breached,NaN,NaN,0,714.569614697142,0,length,114339.996971933,117824.691193508,0.970424754045381,31434.6386870948,91313.1795761009,1.067639,0.175022786885246,320760.55717497,1707628.61088856,51N,15.4394572603896,121.329515749011
55,Luzon,'1990-07-16',7.7,200,Strike-Slip,15.679,121.172,gap,breached,NaN,NaN,0,257.409485522364,0,length,112159.997042418,117824.691193508,0.951922690450447,29286.0350321786,89149.7285399939,NaN,NaN,319902.788041324,1709628.76404805,51N,15.4574722494079,121.321378455432
55,Luzon,'1990-07-16',7.7,200,Strike-Slip,15.679,121.172,gap,breached,NaN,NaN,0,279.522534924708,0,length,112149.997042418,117824.691193508,0.951837818596349,29317.0896895838,89141.3915945084,NaN,NaN,320444.859438266,1709947.86175707,51N,15.4603941340135,121.326406202816
55,Luzon,'1990-07-16',7.7,200,Strike-Slip,15.679,121.172,gap,breached,NaN,NaN,0,164.99612559532,0,length,76989.9981206655,117824.691193508,0.653428388742574,6921.31894965199,55060.5060204401,4.13333333333333,0.677595628415301,297543.37836058,1736544.15478355,51N,15.698998982273,121.110829930604
55,Luzon,'1990-07-16',7.7,200,Strike-Slip,15.679,121.172,gap,breached,NaN,NaN,0,220.603287329071,0,length,74289.9981807175,117824.691193508,0.630512988646055,9287.97952012333,52429.2244833379,NaN,NaN,295927.204907255,1738720.05454582,51N,15.7185287595156,121.095572292133
55,Luzon,'1990-07-16',7.7,200,Strike-Slip,15.679,121.172,gap,breached,NaN,NaN,0,182.082710303668,0,length,83539.9980897389,117824.691193508,0.709019452913631,3559.43631617199,61363.6176771905,NaN,NaN,301801.343389922,1731540.39205981,51N,15.6541250299382,121.150954099187
55,Luzon,'1990-07-16',7.7,200,Strike-Slip,15.679,121.172,gap,breached,NaN,NaN,0,239.605127824785,0,length,101389.997746285,117824.691193508,0.860515709561823,18556.1678784594,78463.8693396937,NaN,NaN,313703.629446011,1718406.91180171,51N,15.5363522265913,121.262954327997
55,Luzon,'1990-07-16',7.7,200,Strike-Slip,15.679,121.172,gap,breached,NaN,NaN,0,154.41578769,0,length,101819.997744034,117824.691193508,0.864165199268893,18989.4657153346,78893.8742601862,NaN,NaN,313983.645189782,1718070.1042277,51N,15.5333291594662,121.265589822413
13,Napa,'2014-08-24',6,10,Strike-Slip,38.215,-122.312,gap,breached,NaN,NaN,0,406.001923225261,0,length,14099.999209559,22219.9745137025,0.634564148616096,6202.69529199798,3104.13872851145,0.01353,0.0240345756822675,559300.912193401,4236026.85585134,10N,38.2703315569613,-122.322077997478
65,Neftegorsk,'1995-05-27',7,50,Strike-Slip,52.629,142.827,gap,breached,NaN,NaN,0,702.843915589416,0,length,7159.99931166517,38508.4608174554,0.185933147149305,34998.3054356414,2290.38966054335,0.741289,0.101354046161964,631354.190920247,5866708.75897174,54N,52.9339300356658,142.954407350594
29,Parkfield1966,'1966-06-28',6.19,315,Strike-Slip,35.955,-120.4983,gap,breached,NaN,NaN,0,1106.08138720129,0,length,15239.9998214344,37814.1296679914,0.403023947800514,10604.7985046384,17337.4709451206,NaN,NaN,731707.72464279,3973165.16861918,10N,35.8753463973454,-120.433419893353
22,Parkfield2004,'2004-09-28',6,315,Strike-Slip,35.817,-120.365,gap,breached,NaN,NaN,0,2892.61918269168,0,length,3519.99995957864,32401.8409576287,0.108635801409607,22935.825693886,12210.6200519379,NaN,NaN,722922.681477117,3984086.98064658,10N,35.9757655233507,-120.527584797499
22,Parkfield2004,'2004-09-28',6,315,Strike-Slip,35.817,-120.365,gap,breached,NaN,NaN,0,807.74135001201,0,length,6779.99994247397,32401.8409576287,0.209247368115289,19717.1389735856,9029.42335125316,NaN,NaN,725376.384498378,3981951.88742185,10N,35.9559702022353,-120.501000588667
22,Parkfield2004,'2004-09-28',6,315,Strike-Slip,35.817,-120.365,gap,breached,NaN,NaN,0,377.13555365978,0,length,10709.9998258055,32401.8409576287,0.330536769185762,15794.014739492,5179.90396462723,NaN,NaN,728107.292279482,3979119.36864918,10N,35.9298229020183,-120.471559669656
22,Parkfield2004,'2004-09-28',6,315,Strike-Slip,35.817,-120.365,gap,breached,NaN,NaN,0,733.24139116791,0,length,9269.99987796502,32401.8409576287,0.286094851526715,17220.945282061,6561.53342921098,0.003,0.0597371565113501,727071.062206222,3980114.93528796,10N,35.9390315912978,-120.482751251883
22,Parkfield2004,'2004-09-28',6,315,Strike-Slip,35.817,-120.365,gap,breached,NaN,NaN,0,1741.82977654578,0,length,13789.9998115371,32401.8409576287,0.425593096070375,12707.4413935407,1977.54616526103,0.01070175,0.213097371565113,729422.111211908,3976175.96721741,10N,35.9030034347007,-120.457847460802
22,Parkfield2004,'2004-09-28',6,315,Strike-Slip,35.817,-120.365,gap,breached,NaN,NaN,0,341.582442909446,0,length,17669.999756973,32401.8409576287,0.545339376860709,8772.93603929061,1988.96172303959,NaN,NaN,731812.412431178,3973014.64147091,10N,35.8739658159507,-120.432305110976
22,Parkfield2004,'2004-09-28',6,315,Strike-Slip,35.817,-120.365,gap,breached,NaN,NaN,0,667.571388472317,0,length,25989.9995804537,32401.8409576287,0.802114904966058,1369.96068973417,10384.6093660945,NaN,NaN,738672.760524615,3968081.64869184,10N,35.8278887611982,-120.357862604574
22,Parkfield2004,'2004-09-28',6,315,Strike-Slip,35.817,-120.365,gap,breached,NaN,NaN,0,352.15683715671,0,length,27909.9995176604,32401.8409576287,0.861370795386528,1730.61934387871,12233.0461412629,NaN,NaN,739752.150253016,3966491.37442659,10N,35.8133027351131,-120.346402155507
22,Parkfield2004,'2004-09-28',6,315,Strike-Slip,35.817,-120.365,gap,breached,NaN,NaN,0,1224.18240019191,0,length,2219.99998657578,32401.8409576287,0.0685146251251227,24239.3889374096,13510.4635831205,NaN,NaN,722016.868005963,3985026.26278979,10N,35.9844327627358,-120.537359732787
42,Ridgecrest1,'2019-07-04',6.4,NaN,Strike-Slip,35.705,-117.504,gap,breached,NaN,NaN,0,227.09709512752,0,length,949.999982661069,14005.3182435612,0.0678313742065678,2226.0285285935,5113.70950327269,0.033,0.0201219512195122,454950.628486459,3949187.87307836,11N,35.6855628891541,-117.49786888081
43,Ridgecrest2,'2019-07-06',7.1,0.1,Strike-Slip,35.77,-117.599,gap,breached,NaN,NaN,0,1921.54847158468,0,length,1839.99992512372,42476.6527263836,0.0433179124771485,9813.00564158473,12515.9876570675,0.1578534,0.0303564230769231,439972.689316907,3966457.10649146,11N,35.8404587046299,-117.664684723098
43,Ridgecrest2,'2019-07-06',7.1,0.1,Strike-Slip,35.77,-117.599,gap,breached,NaN,NaN,0,339.130380036305,0,length,4669.9974933586,42476.6527263836,0.109942690716256,7379.50803235589,10162.4284491439,0.266952,0.0513369230769231,442394.737849729,3965120.95678163,11N,35.8285578105863,-117.637770393492
8,SuperstitionHills,'1987-11-24',6.54,4,Strike-Slip,33.0222,-115.8314,gap,breached,NaN,NaN,0,321.729420113549,0,length,25049.9917713369,27616.7424812478,0.907058165471406,22818.8227302617,4989.22411097467,NaN,NaN,625784.18175088,3638743.128508,11N,32.8796203840141,-115.65537670266
8,SuperstitionHills,'1987-11-24',6.54,4,Strike-Slip,33.0222,-115.8314,gap,breached,NaN,NaN,0,188.41485926204,0,length,25589.9917614178,27616.7424812478,0.92661152121014,23435.0234071318,5569.43126777689,NaN,NaN,626306.568415575,3638399.696851,11N,32.876463149006,-115.649840728948
14,Yushu,'2010-04-13',6.9,60,Strike-Slip,33.165,96.548,gap,breached,NaN,NaN,0,15448.8996881994,0,length,48809.9958397376,68061.0398161676,0.717150310538497,4753.58662795955,26892.439062544,NaN,NaN,276092.642057343,3672052.64134755,47N,33.1641534541339,96.5989390416339
14,Yushu,'2010-04-13',6.9,60,Strike-Slip,33.165,96.548,gap,breached,NaN,NaN,0,2058.02196657883,0,length,14649.998244413,68061.0398161676,0.215247934559662,38328.6094475473,7210.72166391077,0.129057,0.0603703135437346,305594.321047982,3655053.2079018,47N,33.016613871063,96.9187187613681
14,Yushu,'2010-04-13',6.9,60,Strike-Slip,33.165,96.548,gap,breached,NaN,NaN,0,517.668388885247,0,length,6359.99974421068,68061.0398161676,0.0934455271531113,46574.4241579209,15389.8916915526,0.244346833333333,0.114300618654951,313044.967848736,3651516.39165387,47N,32.9860344908956,96.9991614951649
54,Yutian,'2014-02-12',6.9,65,Strike-Slip,35.905,82.586,gap,breached,NaN,NaN,0,627.590591872502,0,length,26529.9750309243,30729.81136616,0.863330227276937,16127.6751590924,3742.8958091959,NaN,NaN,647433.784032846,3990113.35694581,44N,36.0444092453239,82.6366825780822
54,Yutian,'2014-02-12',6.9,65,Strike-Slip,35.905,82.586,gap,breached,NaN,NaN,0,578.112454221656,0,length,12939.9944118478,30729.81136616,0.421089288758129,28249.3722952163,9326.52171470262,NaN,NaN,656239.076470678,3999591.49106943,44N,36.1284490668368,82.7362699540452
54,Yutian,'2014-02-12',6.9,65,Strike-Slip,35.905,82.586,gap,breached,NaN,NaN,0,320.379004513337,0,length,12379.994476099,30729.81136616,0.402865944362158,28790.474263725,9958.75946171534,NaN,NaN,656967.952800098,3999814.49336701,44N,36.1303409993468,82.7444109969672
54,Yutian,'2014-02-12',6.9,65,Strike-Slip,35.905,82.586,gap,breached,NaN,NaN,0,1595.65301570579,0,length,22529.9832057982,30729.81136616,0.733163732681042,20776.4265869759,2731.26264269993,NaN,NaN,649021.816468575,3994493.84909508,44N,36.0836446651212,82.6551318484431
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,gap,breached,NaN,NaN,0,661.625013582594,0,length,37909.995636232,121109.50301418,0.31302246886269,14266.1173649239,63435.1861856924,NaN,NaN,770450.830599226,3738593.56450385,40N,33.7529392371213,59.9196962405931
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,gap,breached,NaN,NaN,0,1666.76230011195,0,length,54829.994284392,121109.50301418,0.452730734746491,30192.9550853002,46826.2437242452,NaN,NaN,775886.336305356,3722675.20134494,40N,33.6081582279521,59.9733633740957
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,gap,breached,NaN,NaN,0,3650.39632184612,0,length,80159.9938312064,121109.50301418,0.66188029705498,55514.5365600726,21606.0612406442,NaN,NaN,786448.41600704,3699549.36693395,40N,33.3970868916616,60.0796626610269
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,gap,breached,NaN,NaN,0,1024.5299104407,0,length,30149.996213144,121109.50301418,0.248948228361683,6753.95719596868,71030.3391499839,NaN,NaN,765756.346652176,3744718.71020123,40N,33.8093018102511,59.8709141102312
2,HectorMine,'1999-10-16',7.13,3,Strike-Slip,34.5981,-116.2645,gap,unbreached,NaN,NaN,0,3981.15601540546,0,length,0,48174.1492813072,0,17169.8494351361,21536.0435691621,NaN,NaN,556955.437723574,3842316.00718918,11N,34.7213261101936,-116.37794805361
9,Kobe,'1995-01-16',6.9,NaN,Strike-Slip,34.596,135.011,gap,unbreached,NaN,NaN,0,1158.34178331194,0,length,959.998445603344,10101.7645342178,0.0950327482244843,2577.66698033984,4760.56992944796,0.116020857142857,0.0469754682907231,501698.046850596,3825758.77204429,53N,34.5736002692674,135.018512873427
55,Luzon,'1990-07-16',7.7,200,Strike-Slip,15.679,121.172,gap,unbreached,NaN,NaN,0,3762.79338056822,0,length,117779.996949378,117824.691193508,0.999620671663315,35015.0168230904,94815.8902995426,NaN,NaN,323753.437989062,1705306.7670188,51N,15.4186826541631,121.357565672802
55,Luzon,'1990-07-16',7.7,200,Strike-Slip,15.679,121.172,gap,unbreached,NaN,NaN,0,2072.02869690531,0,length,70.0000000000779,117824.691193508,0.000594102978679689,80247.8569874707,21647.9992008305,NaN,NaN,274289.13325073,1808786.08401574,51N,16.3496663852985,120.887077821946
13,Napa,'2014-08-24',6,10,Strike-Slip,38.215,-122.312,gap,unbreached,NaN,NaN,0,3017.87278683372,0,length,629.99999995379,22219.9745137025,0.0283528678021338,7406.52383348417,16454.745774325,NaN,NaN,562717.350933578,4222918.15722474,10N,38.1519655395601,-122.28418242038
43,Ridgecrest2,'2019-07-06',7.1,0.1,Strike-Slip,35.77,-117.599,gap,unbreached,NaN,NaN,0,733.24370645003,0,length,1889.99991596093,42476.6527263836,0.0444950294962153,9742.90148675802,12443.3087862306,0.159181,0.0306117307692308,439983.10271486,3966377.2084277,11N,35.8397390152071,-117.664563413742
4,Balochistan,'2013-09-24',7.7,450,Strike-Slip,26.951,65.501,splay,breached,NaN,NaN,2975,39.3047635811416,0,angle,86959.999405368,199115.277475184,0.436731929905308,75906.1263236821,49784.1098949192,5.471746,0.341984125,695676.471011883,2928753.11824789,41N,26.4657015201016,64.9628176779636
4,Balochistan,'2013-09-24',7.7,450,Strike-Slip,26.951,65.501,splay,breached,NaN,NaN,5681,23.3100758955621,0,angle,110409.999151711,199115.277475184,0.554502901795027,52910.4830863418,26706.7337228191,5.82409292307692,0.364005807692308,714221.89828537,2942983.22245687,41N,26.5914201766052,65.1511384414358
6,Borrego,'1968-04-09',6.63,NaN,Strike-Slip,33.189,-116.143,splay,breached,NaN,NaN,NaN,49.1579945835777,0,angle,29799.9736085029,31546.4857015686,0.944636873039117,4398.29220234775,2933.9045541984,NaN,NaN,575755.84409391,3674075.1347952,11N,33.2029004262404,-116.18719252254
6,Borrego,'1968-04-09',6.63,NaN,Strike-Slip,33.189,-116.143,splay,breached,NaN,NaN,NaN,18.9632498934179,0,angle,14389.9945526688,31546.4857015686,0.456152063618083,11159.6055021459,12181.4503905417,0.0875036,0.228305002935229,586900.712680062,3663886.39354067,11N,33.1101702875206,-116.068600595327
6,Borrego,'1968-04-09',6.63,NaN,Strike-Slip,33.189,-116.143,splay,breached,NaN,NaN,NaN,36.377580588252,0,angle,10049.9953044658,31546.4857015686,0.318577333765141,15477.4945138016,16442.501230113,0.113571428571429,0.296318383853444,589556.462733662,3660481.23168092,11N,33.0792432683566,-116.040473475542
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,splay,breached,NaN,NaN,40500,47.789139588145,0,angle,270679.998033801,278702.916265388,0.971213368201906,22492.9476019062,160094.136090024,NaN,NaN,500324.513097524,7044197.66952506,6N,63.5260077976871,-146.993475683238
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,splay,breached,NaN,NaN,22877,7.413549436144,0,angle,52499.9998498028,278702.916265388,0.188372624704835,235243.696319105,55881.2955790201,NaN,NaN,695478.161683411,6956596.61779829,6N,62.6877806830421,-143.179887752762
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,splay,breached,NaN,NaN,NaN,24.5406094557361,0,angle,74829.9997384244,278702.916265388,0.268493780908878,216344.863546208,34791.7721345492,NaN,NaN,682229.901367799,6974937.66133147,6N,62.8588839897781,-143.418264730722
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,splay,breached,NaN,NaN,NaN,89.6864504531941,0,angle,226719.998442882,278702.916265388,0.813482691465611,66323.2076481046,117060.483730299,NaN,NaN,543567.14810158,7036691.03051617,6N,63.455971117556,-146.126205847467
2,HectorMine,'1999-10-16',7.13,3,Strike-Slip,34.5981,-116.2645,splay,breached,NaN,NaN,NaN,44.7361702948812,0,angle,18439.9972150801,48174.1492813072,0.382777848497167,2574.9852403534,3339.6539914913,3.00345724137931,0.449851950601301,566063.434899828,3826546.76131354,11N,34.5785824375747,-116.279710438067
2,HectorMine,'1999-10-16',7.13,3,Strike-Slip,34.5981,-116.2645,splay,breached,NaN,NaN,NaN,16.108677996,0,angle,32409.9910281462,48174.1492813072,0.672767272731522,15706.4727396532,10596.7030183188,1.30271966666667,0.195118803445175,570045.910418511,3813231.91069514,11N,34.4582537634199,-116.237387744043
2,HectorMine,'1999-10-16',7.13,3,Strike-Slip,34.5981,-116.2645,splay,breached,NaN,NaN,NaN,38.9625868787545,0,angle,29439.9928360458,48174.1492813072,0.611115988040277,12809.7523835953,7648.84808493994,1.25860106666667,0.18851080583683,568897.822878288,3815994.31791932,11N,34.4832409677697,-116.249663472207
2,HectorMine,'1999-10-16',7.13,3,Strike-Slip,34.5981,-116.2645,splay,breached,NaN,NaN,NaN,33.9478243107439,0,angle,28399.9935522192,48174.1492813072,0.589527661119262,11773.9396103658,6605.91136369431,1.91521365,0.286856954179601,568655.980148909,3817009.8955294,11N,34.4924150107903,-116.252215344804
2,HectorMine,'1999-10-16',7.13,3,Strike-Slip,34.5981,-116.2645,splay,breached,NaN,NaN,NaN,62.1010994761236,0,angle,26159.9940870614,48174.1492813072,0.543029705294914,9559.39767331142,4372.37746132994,1.6694647,0.250049157154013,568144.211495788,3819187.53415214,11N,34.5120856776036,-116.257614918394
2,HectorMine,'1999-10-16',7.13,3,Strike-Slip,34.5981,-116.2645,splay,breached,NaN,NaN,NaN,21.354103164611,0,angle,25369.9940997954,48174.1492813072,0.526630869009234,8767.7764563471,3589.99685466273,2.67907123333333,0.401266048842221,568133.879085807,3819980.66615242,11N,34.5192383509641,-116.257664041464
2,HectorMine,'1999-10-16',7.13,3,Strike-Slip,34.5981,-116.2645,splay,breached,NaN,NaN,NaN,30.1288344277306,0,angle,26999.993921618,48174.1492813072,0.560466439458117,10413.7095025303,5221.90963895275,1.84716173684211,0.276664271742021,568180.618384055,3818333.62514687,11N,34.5043832181148,-116.257286635262
2,HectorMine,'1999-10-16',7.13,3,Strike-Slip,34.5981,-116.2645,splay,breached,NaN,NaN,NaN,26.4076815019461,0,angle,8889.99880500594,48174.1492813072,0.184538781434289,9018.77887097369,12791.5889460542,1.78600576666667,0.267504450155315,560133.603335118,3834004.59051068,11N,34.6461972519381,-116.343830510534
15,Hualien,'2018-02-06',6.4,NaN,Strike-Slip,24.134,121.659,splay,breached,releasing,NaN,NaN,27.7563716536325,0,angle,1889.95026326268,7305.71812073165,0.258694659721337,17249.1820870524,3558.89754632235,0.508727833333333,0.509033253285304,358652.471070359,2653232.15006186,51N,23.9847250002245,121.610559234554
15,Hualien,'2018-02-06',6.4,NaN,Strike-Slip,24.134,121.659,splay,breached,restraining,NaN,NaN,41.5873042052607,0,angle,3199.92946225697,7305.71812073165,0.43800341176269,15965.1772581007,2289.90092565215,0.485363846153846,0.485655239297425,358849.965512842,2654516.13826631,51N,23.9963365197155,121.61237587304
7,Imperial1979,'1979-10-15',6.53,43,Strike-Slip,32.644,-115.307,splay,breached,NaN,NaN,1534,43.3995348007787,0,angle,27749.9874452063,32653.1156479598,0.849841949061915,35951.6563447546,19678.1986282828,0.160966333333333,0.205570639564831,635912.318828108,3640816.88549896,11N,32.8971100793489,-115.546831419137
7,Imperial1979,'1979-10-15',6.53,43,Strike-Slip,32.644,-115.307,splay,breached,NaN,NaN,4020,42.1184905418289,0,angle,22909.993984199,32653.1156479598,0.701617396367209,30621.574158695,14925.5177931409,0.093033,0.118812753664648,642298.020413804,3638885.60218985,11N,32.8788829981563,-115.47887379293
7,Imperial1979,'1979-10-15',6.53,43,Strike-Slip,32.644,-115.307,splay,breached,NaN,NaN,1125,31.4950582059044,0,angle,24099.9932689797,32653.1156479598,0.738061063722276,32304.2024983642,16013.9381859845,0.1109555,0.141701638012725,637958.904640838,3637774.16740973,11N,32.8694160256179,-115.525410190895
9,Kobe,'1995-01-16',6.9,NaN,Strike-Slip,34.596,135.011,splay,breached,NaN,NaN,1665,35.1726254043424,0,angle,7449.99207861999,10101.7645342178,0.73749413316699,7688.00569339214,3964.38130166295,0.701388162790698,0.283983744061586,494894.260930095,3823582.14408276,53N,34.5539599651661,134.944348014416
17,Kumamoto,'2016-04-15',7,1.4,Strike-Slip,32.791,130.754,splay,breached,NaN,NaN,543,48.7505085348465,0,angle,12539.9777272435,31578.8204966148,0.397100890091438,9241.14162010848,1063.58514491159,0.553090580645161,0.251404809384164,673452.239924009,3630296.34044629,52N,32.7969506652189,130.852409471158
17,Kumamoto,'2016-04-15',7,1.4,Strike-Slip,32.791,130.754,splay,breached,NaN,NaN,8200,12.358039004588,0,angle,9889.98650416462,31578.8204966148,0.313184164216166,6386.03543933428,3814.86084027473,NaN,NaN,670633.289706385,3629497.61710328,52N,32.7901909250275,130.82217042062
1,Landers,'1992-06-28',7.28,4,Strike-Slip,34.2,-116.436,splay,breached,NaN,NaN,450,46.9927300349191,0,angle,28689.9958286604,84722.12096402,0.338636421069351,35819.4180119247,4034.24383622402,1.25233820754717,0.224631029731748,543187.506217153,3819203.74233643,11N,34.513581540126,-116.529490085743
1,Landers,'1992-06-28',7.28,4,Strike-Slip,34.2,-116.436,splay,breached,NaN,NaN,3238,34.9139214648762,0,angle,34359.9957630711,84722.12096402,0.405561090446062,30095.5154070581,9653.51332828676,1.79474547058823,0.321922241719548,545077.717107381,3813773.22693058,11N,34.4645288221794,-116.509184657198
1,Landers,'1992-06-28',7.28,4,Strike-Slip,34.2,-116.436,splay,breached,NaN,NaN,5147,23.8987570689218,0,angle,52169.9947334848,84722.12096402,0.615777722982649,12823.6056782983,26846.7993730277,0.761851923076923,0.136652847411777,549787.481922866,3797113.57189993,11N,34.3140763522421,-116.458873311038
1,Landers,'1992-06-28',7.28,4,Strike-Slip,34.2,-116.436,splay,breached,NaN,NaN,1665,44.3494854114166,0,angle,66869.994508018,84722.12096402,0.789286124416272,1941.34181141717,41475.7076861972,0.7531075,0.135084366351036,552617.100275569,3782648.18805673,11N,34.1834862867397,-116.429002043266
1,Landers,'1992-06-28',7.28,4,Strike-Slip,34.2,-116.436,splay,breached,NaN,NaN,NaN,30.0303694449212,0,angle,30109.9958141224,84722.12096402,0.355397096667465,34112.5801564021,5458.61853743601,1.1889418,0.213259660382164,542779.720428872,3817329.18915586,11N,34.496694080804,-116.5340266987
