FDHI ID,Earthquake,Date,Magnitude,Style,Hypocenter lat,Hypocenter lon,Feature,Breached or unbreached,Type (releasing or restraining),Type (single or double),Distance splay or double bend (m),Length (m) or angle (deg),Spacing double bend (m),Type (length or angle),Location along rupture,Total rupture length,Normalized location,Distance to epicenter,Slip at gate (m),Normalized slip at gate,UTM zone,Cumulative displacement
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,restraining,double,237.348382084558,13.1400742453468,36.3980077553494,angle,46859.9985759387,117824.691193508,0.397709496212289,35368.1737837211,4.617391,0.756949344262295,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,restraining,double,804.894774594496,14.6512603364198,171.033004718907,angle,25539.9988233366,117824.691193508,0.216762705377188,56221.0178313364,NaN,NaN,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,16.4468433656926,0,angle,93149.9979380142,117824.691193508,0.790581303413136,11018.6865427528,3.5351415,0.579531393442623,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,3.56662820939888,0,angle,9969.9997661427,117824.691193508,0.0846172365499227,71219.3805662072,NaN,NaN,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,1.46752776577885,0,angle,20559.9989019034,117824.691193508,0.17449652270369,61113.9781311691,5.5,0.901639344262295,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,8.09273382703122,0,angle,90.0000000000977,117824.691193508,0.000763846686873866,80218.5072010174,3.282344,0.538089180327869,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,1.28806569213273,0,angle,13349.9994620628,117824.691193508,0.113303920653928,67983.5934373166,NaN,NaN,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,2.50050682482464,0,angle,75329.9981355465,117824.691193508,0.639339661088768,8414.40652076145,NaN,NaN,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,8.28292498089453,0,angle,84579.9980762551,117824.691193508,0.71784612562528,3954.86986348121,3.338719,0.547330983606557,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,restraining,double,484.781589765497,19.0187899136146,102.732969066322,angle,87959.9980556467,117824.691193508,0.74653281213516,6349.19005347746,3.4310992,0.562475278688525,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,11.8727180227604,0,angle,103619.997724194,117824.691193508,0.879442132837965,20739.5987730235,NaN,NaN,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,12.8969852410425,0,angle,73969.9981832353,117824.691193508,0.62779708933632,9577.28903186437,NaN,NaN,51N,200
13,Napa,'2014-08-24',6,Strike-Slip,38.215,-122.312,bend,breached,NaN,single,0,9.48155703511957,0,angle,20879.9845527212,22219.9745137025,0.939694352027497,12718.5431716573,0.015640375,0.0277834276893234,10N,10
13,Napa,'2014-08-24',6,Strike-Slip,38.215,-122.312,bend,breached,restraining,double,511.436461163563,13.5930983997238,155.81072457016,angle,19349.9938194438,22219.9745137025,0.870837804404824,11136.2646738582,0.016963,0.0301329273686847,10N,10
13,Napa,'2014-08-24',6,Strike-Slip,38.215,-122.312,bend,breached,NaN,single,0,16.3616837170119,0,angle,20979.9838757645,22219.9745137025,0.944194776768384,12803.4975732801,0.021640375,0.0384417761071804,10N,10
13,Napa,'2014-08-24',6,Strike-Slip,38.215,-122.312,bend,breached,NaN,single,0,20.6984886135296,0,angle,19419.9936651088,22219.9745137025,0.873988116103956,11266.0642812584,0.0672182941176471,0.119405999793312,10N,10
13,Napa,'2014-08-24',6,Strike-Slip,38.215,-122.312,bend,breached,NaN,single,0,29.7849778203535,0,angle,18529.995023801,22219.9745137025,0.833934125908829,10386.4048267108,0.176333333333333,0.313237017391464,10N,10
13,Napa,'2014-08-24',6,Strike-Slip,38.215,-122.312,bend,breached,NaN,single,0,4.90818236323524,0,angle,16339.9986503842,22219.9745137025,0.735374320087888,8288.34836857979,0.22475,0.399243967818893,10N,10
13,Napa,'2014-08-24',6,Strike-Slip,38.215,-122.312,bend,breached,NaN,single,0,4.53370252778708,0,angle,14299.9991365109,22219.9745137025,0.643565055742637,6248.85689851979,0.129908166666667,0.230767750443062,10N,10
13,Napa,'2014-08-24',6,Strike-Slip,38.215,-122.312,bend,breached,NaN,single,0,3.24924838349626,0,angle,6309.99999718837,22219.9745137025,0.2839787234363,1774.49676508438,NaN,NaN,10N,10
65,Neftegorsk,'1995-05-27',7,Strike-Slip,52.629,142.827,bend,breached,NaN,single,0,9.13112380550364,0,angle,35559.9962986032,38508.4608174554,0.923433332408971,7447.59358143615,NaN,NaN,54N,50
65,Neftegorsk,'1995-05-27',7,Strike-Slip,52.629,142.827,bend,breached,NaN,single,0,13.305567427606,0,angle,32439.9965345857,38508.4608174554,0.842412182828169,10435.0474321447,NaN,NaN,54N,50
65,Neftegorsk,'1995-05-27',7,Strike-Slip,52.629,142.827,bend,breached,NaN,single,0,10.2218748675538,0,angle,31319.9965416525,38508.4608174554,0.813327665577731,11474.7131768102,1.331485,0.182049635370229,54N,50
65,Neftegorsk,'1995-05-27',7,Strike-Slip,52.629,142.827,bend,breached,restraining,double,2895.11217233913,17.3072050837923,936.709798230947,angle,29229.9967849951,38508.4608174554,0.759053884899639,13513.0668430035,0.774764333333333,0.105931020162595,54N,50
65,Neftegorsk,'1995-05-27',7,Strike-Slip,52.629,142.827,bend,breached,NaN,single,0,6.51318858213176,0,angle,24689.9975530056,38508.4608174554,0.641157735959519,18063.6447251976,4.210795,0.575728374235373,54N,50
